"0","1","12(p0)","12(p1)","19(p0)","19(p1)","19(p2)","19(p3)","19(p4)","19(p5)","19(p6)","19(p7)","19(p8)","19(p9)","19(p10)","19(p11)","19(p12)","19(p13)","19(p14)","19(p15)","19(p16)","19(p17)","19(p18)","19(p19)","19(p20)","2","20(p0)","20(p1)","39","43","44","5(p0)","5(p1)","50","53(p0)","53(p1)","7","8","80","81","85","86","92","label(p0)","label(p1)"
-0.542486,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9922258592471358,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9922260863597738,1,-1,-0.9924820000000001,1,-1,-0.9904156260170056,-0.994461,-0.9310344827586207,-0.9905225090410275,-0.931034,-0.9848004404182394,-0.9924820000000001,1,-1
-0.9978039999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
0.13084799999999985,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9849836333878886,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9849840242693854,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9816934779897742,-0.931034,-0.9706407572352311,-0.9924820000000001,1,-1
-0.9971760000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888264649460883,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.805356,-0.8052575574510425,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9904156260170056,-0.996677,-1,-1,-1,-1,-1,1,-1
-0.9921580000000001,-0.994194083771363,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.913578,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9398500000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.9398500000000001,1,-1
-0.535898,-0.9846223301544272,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.994354,-0.9963903217378509,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9624060000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9624060000000001,1,-1
-0.9811780000000001,-0.9811688110184277,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.965652,-0.9656329800066267,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-1,-0.996677,-1,-1,-1,-1,-1,1,-1
0.006784000000000123,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9119067103109657,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9119064102745242,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8926050629754334,-0.931034,-0.8277593722066888,-0.9924820000000001,1,-1
-0.99749,-0.9984304005781892,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9398500000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.9398500000000001,1,-1
-0.982904,-0.9847784892805769,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.969924,-1,1,-0.9968057097374744,-0.998892,-1,-1,-1,-1,-0.969924,1,-1
-0.623416,-0.6232240653225636,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9746317512274959,-0.8660254037844386,-0.5,-0.7931034482758621,-0.785714,-0.9746315893581249,-1,1,-1,1,-1,-0.9904156260170056,-0.998338,-0.7931034482758621,-0.969073450554932,-0.793103,-0.9503996716595204,-1,1,-1
-0.94479,-0.9447637142247951,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.9463600000000001,-0.9463313116065271,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.8649579999999999,-0.8648883211993021,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9513780000000001,-0.9924683252234026,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,1,-1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.983374,-0.9852489686991043,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,-1,1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9711399999999999,-0.9711265779829645,1,-1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-0.7891377595924538,-0.524232,-1,-1,-1,-1,-1,1,-1
-0.9705140000000001,-0.9736371362418305,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9849619999999999,1,-1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9981180000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.2535780000000001,-0.25319700775089804,-1,1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.989791325695581,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9897908723374623,1,-1,-1,1,-1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.9875545579249283,-0.931034,-0.9800391088239531,-1,1,-1
-0.462966,-0.9789725730519399,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.30466448445171856,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.30466515554891715,1,-1,-0.9849619999999999,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.15231325601695989,-0.931034,0.35951901276857723,-0.9849619999999999,1,-1
-0.998588,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9838379705400981,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9838375662796025,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9802967951116098,-0.931034,-0.968399202037921,-0.9924820000000001,1,-1
-0.925656,-0.9256182049508449,-1,1,0,0,0,0.915475416434127,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.5940859999999999,-0.5938801638870007,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9789279869067103,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9789277792018796,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9743110113480484,-0.931034,-0.9587995840494404,-1,1,-1
-0.9982740000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,-1,1,-0.9776354585760682,-0.993354,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.8938159999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888264649460883,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.998588,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9323300000000001,-1,1,-0.9872198325590624,-0.995569,-1,-1,-1,-1,-0.9323300000000001,1,-1
-0.812414,-0.8123187528091126,-1,1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9959288052373159,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9959288630890988,-1,1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9950367876293802,-0.931034,-0.9920401112095519,-1,1,-1
-0.941184,-0.9411540359626459,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9989770867430442,-0.8660254037844386,-0.5,-0.9310344827586207,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.997785,-0.9310344827586207,-0.9987529617159246,-1,-1,-1,1,-1
-0.99451,-0.9996856797076221,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,-1,1,-0.9904156260170056,-0.9928,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9734940000000001,-0.973478975075602,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.7870060000000001,-0.786896847887998,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.948868,-0.9488418698653928,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.420304,-0.42000698711987516,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.8936170212765958,-0.8660254037844386,-0.5,-0.6551724137931034,-1,-1,1,-1,-1,1,-1,-1,-0.997231,-0.6551724137931034,-0.8703080184561667,-1,-1,-1,1,-1
-0.9973339999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.997785,-1,-1,-1,-1,-0.969924,1,-1
-0.997962,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9849619999999999,1,-1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.948242,-0.9482152313207157,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
0.10465400000000002,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9997954173486089,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.999795131186685,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.999750592343185,-0.931034,-0.9995994404004808,-0.9924820000000001,1,-1
-0.9963919999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.977444,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.977444,1,-1
-0.8649579999999999,-0.8648883211993021,-1,1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-0.998892,-1,-1,-1,-1,-1,1,-1
-0.9971760000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9398500000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9398500000000001,1,-1
-0.971924,-0.97191137769387,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.8061400000000001,-0.806042357161948,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.9137360000000001,-0.9926244843495522,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888264649460883,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.977444,1,-1,-1,-1,-1,-1,-1,-1,-0.977444,1,-1
-0.9982740000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9976480000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9904156260170056,-0.997785,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.74105,-0.7409179954373506,1,-1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-0.9520766268896105,-0.478815,-1,-1,-1,-1,-1,1,-1
-0.859154,-0.9924683252234026,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.82559,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9926145662847791,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9926146306608886,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9909963835889761,-0.931034,-0.9855601224173277,-0.9924820000000001,1,-1
-0.971768,-0.9737932953679799,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9097740000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9097740000000001,1,-1
-0.9800800000000001,-0.9800696910151443,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.885974,-0.8859157481473621,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.998338,-1,-1,-1,-1,-0.977444,1,-1
-0.8252759999999999,-0.8251858643958193,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9907459999999999,-0.9924683252234026,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
